Γ. ΑΠΕΙΚΟΝΙΣΗ – ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ ;;;
9233;Β315905.71; ΠΡΟΣΔΙΟΡΙΣΜΟΣ IGM ΑΝΤΙΣΩΜΑΤΩΝ ΚΑΤA ΤΟΥ ΚΑΨΙΔΙΚΟΥ ΑΝΤΙΓΟΝΟΥ (VCA) ΤΟΥ  IOY EPSTEIN-BARR (EBV VCA IGM);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9234;Β315905.72;ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ IGM ΑΝΤΙΣΩΜAΤΩΝ ΚΑΤΑ  EHRLICHIA;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9235;Β315905.73;ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ IGG ΑΝΤΙΣΩΜAΤΩΝ ΚΑΤΑ  FRANCISELLA TULARENSIS;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9236;Β315905.74; ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ IGM ΑΝΤΙΣΩΜAΤΩΝ ΚΑΤΑ  HELICOBACTER PYLORI                                    ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9237;Β315905.75;ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ IGA ΑΝΤΙΣΩΜAΤΩΝ ΚΑΤΑ  HELICOBACTER PYLORI ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9238;Β315905.76;ΠΡΟΣΔΙΟΡΙΣΜΟΣ IGM ΑΝΤΙΣΩΜAΤΩΝ ΚΑΤΑ IOY ΑΠΛΟΥ ΕΡΠΗΤΑ ΤΥΠΟΥ 1 (HSV-1 IGM)                                  ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9239;Β315905.77;ΠΡΟΣΔΙΟΡΙΣΜΟΣ IGM ΑΝΤΙΣΩΜAΤΩΝ ΚΑΤΑ IOY ΑΠΛΟΥ ΕΡΠΗΤΑ ΤΥΠΟΥ 2 (HSV-2 IGM)                                  ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9240;Β315905.78;ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ IGΜ ΑΝΤΙΣΩΜΑΤΩΝ ΚΑΤA ΙΟΥ ΓΡΙΠΗΣ ΤΥΠΟΥ Α ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9241;Β315905.79;ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ IGG ΑΝΤΙΣΩΜΑΤΩΝ ΚΑΤA ΙΟΥ ΓΡΙΠΗΣ ΤΥΠΟΥ Β ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9242;Β315905.80;ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ IGΜ ΑΝΤΙΣΩΜΑΤΩΝ ΚΑΤA ΙΟΥ ΓΡΙΠΗΣ ΤΥΠΟΥ Β ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9243;Β315905.81; ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ IGM ΑΝΤΙΣΩΜΑΤΩΝ ΚΑΤA LEPTOSPIRA INTERROGANS;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9244;Β315905.82;ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ IGM ΑΝΤΙΣΩΜΑΤΩΝ ΚΑΤΆ ΤΗΣ LISTERIA MONOCYTOGENES;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9245;Β315905.83; ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ  IGΜ  ΑΝΤΙΣΩΜΑΤΩΝ ΚΑΤA ΙΟΥ ΠΑΡΩΤΙΤΙΔΟΣ ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9246;Β315905.84; ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ IGΜ ΑΝΤΙΣΩΜΑΤΩΝ ΚΑΤA TOY  MYCOPLASMA PNEUMONIAE   ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9247;Β315905.85; ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ IGΜ ΑΝΤΙΣΩΜΑΤΩΝ ΚΑΤA TOY ΙΟΥ PARVO B19                                                ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9248;Β315905.86;AΝΤΙΑΜΟΙΒΑΔΙΚΑ ΑΝΤΙΣΩΜΑΤΑ   ELISA;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9249;Β315905.87;ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ IGG ΑΝΤΙΣΩΜΑΤΩΝ ΚΑΤA TOY ΑΝΑΠΝΕΥΣΤΙΚΟΥ ΣΥΓΚΥΤΙΑΚΟΥ ΙΟΥ (RSV IGG );ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9250;Β315905.88;ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ IGM ΑΝΤΙΣΩΜΑΤΩΝ ΚΑΤA RICKETTSIA CONORI (MEDITERRANEAN SPOTTED FEVER) ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9251;Β315905.89;ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ IGG ΑΝΤΙΣΩΜΑΤΩΝ ΚΑΤA RICKETTSIA MOOSERI/TYPHI (ENDEMIC FEVER) ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9252;Β315905.90;ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ IGM ΑΝΤΙΣΩΜΑΤΩΝ ΚΑΤA RICKETTSIA MOOSERI/TYPHI (ENDEMIC FEVER) ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9253;Β315905.91;ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ IGG ΑΝΤΙΣΩΜΑΤΩΝ ΚΑΤA ROTAVIRUS;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9254;Β315905.92;ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ IGM ΑΝΤΙΣΩΜAΤΩΝ ΚΑΤΑ IOY ΕΡΥΘΡΑΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9255;Β315905.93;ΠΡΟΣΔIΟΡΙΣΜΟΣ ΛΕΙΤΟΥΡΓΙΚΗΣ ΣΥΝΑΦΕΙΑΣ (AVIDITY) ΕΙΔΙΚΩΝ IGG ΑΝΤΙΣΩΜΑΤΩΝ ΚΑΤA TOY ΙΟΥ  ΕΡΥΘΡΑΣ                                                  ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9256;Β315905.94; ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ IGΜ ΑΝΤΙΣΩΜΑΤΩΝ ΚΑΤA TOY ΙΟΥ ΙΛΑΡΑΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9257;Β315905.95;ΠΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ IGM ΑΝΤΙΣΩΜΑΤΩΝ ΤΟΧΟPLASMA  GONDII;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9258;Β315905.96;ΠΡΟΣΔIΟΡΙΣΜΟΣ ΛΕΙΤΟΥΡΓΙΚΗΣ ΣΥΝΑΦΕΙΑΣ (AVIDITY) ΕΙΔΙΚΩΝ IGG ΑΝΤΙΣΩΜΑΤΩΝ ΚΑΤA TOY ΤΟΧΟPLASMA  GONDII (TOXOPLASMA IGG-AVIDITY);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9259;Β315905.97;ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ IGM ΑΝΤΙΣΩΜAΤΩΝ ΚΑΤΑ IOY ΑΝΑΜΕΥΛΟΓΙΑΣ - ΕΡΠΗΤΑ - ΖΩΣΤΗΡΑ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9260;Β315905.98;ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ IGG ΑΝΤΙΣΩΜAΤΩΝ ΚΑΤΑ ΜΗ ΠΡΟΣΔΙΟΡΙΖΟΜΕΝΟΥ IOY;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9261;Β315905.99;ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ IGA ΑΝΤΙΣΩΜAΤΩΝ ΚΑΤΑ YERSINIA ENTEROCOLITICA  ΜΕ ΜΕΘΟΔΟ ΑΝΟΣΟΣΤΥΠΩΣΗΣ                                            ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9262;Β315905.100; ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ IGG ΑΝΤΙΣΩΜAΤΩΝ ΚΑΤΑ YERSINIA PSEUDOTUBERCULOSIS ΜΕ ΜΕΘΟΔΟ ΑΝΟΣΟΣΤΥΠΩΣΗΣ                                            ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9263;Β315905.101; ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ IGG ΑΝΤΙΣΩΜAΤΩΝ ΚΑΤΑ YERSINIA PSEUDOTUBERCULOSIS ΜΕ ΜΕΘΟΔΟ ΑΝΟΣΟΣΤΥΠΩΣΗΣ                  ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9264;Β315905.102;ΑΝΙΧΝΕΥΣΗ ΑΝΤΙΓΟΝΩΝ ΜΙΚΡΟΟΡΓΑΝΙΣΜΩΝ ΠΟΥ ΠΡΟΚΑΛΟΥΝ  ΜΗΝΙΓΓΙΤΙΔΑ ΜΕ LATEX ΣΥΓΚΟΛΛΗΤΙΝΟΑΝΤΙΔΡΑΣΗ ΑΠ'ΕΥΘΕΙΑΣ ΣΕ ΕΝΥ, ΟΥΡΑ, ΟΡΟ ,ΥΠΟΠΤΕΣ ΑΠΟΙΚΙΕΣ ΑΠΟ ΚΑΛΛΙΕΡΓΕΙΑ, ΜΕ ΕΝΙΑΙΑ ΜΕΘΟΔΟ ΓΙΑ  H. INFLUENZAE ΤΥΠΟΥ B S.PNEUMONIAE STREPTOCOCCUS ΟΜΑΔΑΣ B  N.MENINGITIDIS ΤΩΝ ΟΜΑΔΩΝ C ΚΑΙ W135 N.MENINGITIDIS ΤΩΝ ΟΜΑΔΩΝ A ΚΑΙ Y,-N.MENINGITIDIS ΤΗΣ ΟΜΑΔΑΣ B E.COLI K1;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9265;Β315905.103;ΧΡΩΣΗ ΜΕ ΦΘΟΡΙΖΟΥΣΑ ΧΡΩΣΤΙΚΗ ΒΙΟΛΟΓΙΚΟΥ ΥΛΙΚΟΥ ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9266;Β315905.104;ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ ΑΝΤΙΣΩΜAΤΩΝ ΚΑΤΑ ΜΗ ΠΡΟΣΔΙΟΡΙΖΟΜΕΝΟΥ IOY;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9267;Β315905.105;ΠΟΙΟΤΙΚΗ ΑΝΙΧΝΕΥΣΗΣ ΦΡΟΥΚΤΟΖΗΣ ΣΤΟ ΣΠΕΡΜΑ ΜΕ ΤΗ ΔΟΚΙΜΗ ΤΗΣ RESORCINOL;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9268;Β315905.106;ΑΝΙΧΝΕΥΣΗ ΓΟΝΙΔΙΩΝ ΑΝΤΟΧΗΣ ΣΤΑ ΑΝΤΙΒΙΟΤΙΚΑ ΜΕ  PCR ΚΑΙ ΑΛΛΗΛΟΥΧΟΠΟΙΗΣΗ / ΗΛΕΚΤΡΟΦΟΡΗΣΗ / RFLPS;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9269;Β315905.107; ΠΡΟΣΔΙΟΡΙΣΜΟΣ (ΛΕΙΤΟΥΡΓΙΚΗΣ)  ΣΥΝΑΦΕΙΑΣ (AVIDITY) ΤΩΝ ΕΙΔΙΚΩΝ IGG KATA ΚΥΤΤΑΡΟΜΕΓΑΛΟΪΟΥ ΤΟΥ ΑΝΘΡΩΠΟΥ (IGG-AVIDITY CMV)  ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9270;Β315905.108;ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΑΝΤΙΣΩΜΑΤΩΝ ΚΑΤΑ ΒΡΟΥΚΕΛΑΣ ΚΑΤΑ ROSE BENGAL;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9271;Β315905.109;ΠΟΣΟΤΙΚΟΣ ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΠΡΟΚΑΛΣΙΤΟΝΙΝΗΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9272;Β315905.110;ΑΝΙΧΝΕΥΣΗ ΤΗΣ ΑΝΤΟΧΗ ΤΟΥ MYCOBACTERIUM TYBERCULOSIS ΣΤΗΝ ΡΙΦΑΜΠΙΚΙΝΗ ΜΕ ΤΗΝ ΜΕΘΟΔΟ REAL-TIME PCR;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9273;Β315905.111;ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ  IGΑ ΑΝΤΙΣΩΜAΤΩΝ ΚΑΤΑ  BRUCELLA;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9274;Β315905.112;ΤΑΥΤΟΠΟΙΗΣΗ ΒΑΚΤΗΡΙΔΙΩΝ ΜΕ ΑΝΑΛΥΣΗ ΑΛΛΗΛΟΥΧΙΑΣ ΕΥΡΕOΣ ΦΑΣΜΑΤΟΣ 23SRDNA ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9275;B315905.113;AΝΙΧΝΕΥΣΗ ΑΝΤΟΧΗΣ, ΜΕΤΑΛΛΑΚΤΙΚΩΝ ΣΤΕΛΕΧΩΝ ΤΩΝ ΙΩΝ ΣΤΟΥΣ ΑΝΤΙΙΚΟΥΣ ΠΑΡΑΓΟΝΤΕΣ ΜΕ ΑΛΛΗΛΟΥΧΗΣΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9276;Β315905.114;ΟΡΟΛΟΓΙΚΗ ΤΥΠΟΠΟΙΗΣΗ ΣΤΕΛΕΧΩΝ LEGIONELLA PNEUMOPHILA;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9277;Β315905.115;ΑΝΙΧΝΕΥΣΗ ΤΗΣ ΑΝΤΟΧΗΣ ΤΟΥ HELICOBACTER PYLORI ΣΤΗΝ ΚΛΑΡΙΘΡΟΜΥΚΙΝΗ ΚΑΙ/Η ΤΗ ΦΛΟΥΟΡΟΚΙΝΟΛΟΝΗ, ΣΕ ΔΕΙΓΜΑΤΑ ΚΑΛΛΙΕΡΓΕΙΩΝ Η ΣΕ ΥΛΙΚΟ ΒΙΟΨΙΑΣ (ΙΣΤΙΚΟ ΤΕΜΑΧΙΟ) ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9278;Β315905.116;ΑΠΟΜΟΝΩΣΗ DNA/RNA ΑΠΌ ΚΛΙΝΙΚΑ ΔΕΙΓΜΑΤΑ ΚΑΙ ΚΑΛΛΙΕΡΓΕΙΕΣ ΜΙΚΡΟΒΙΩΝ ΜΕ ΑΥΤΟΜΑΤΟΙΗΜΕΝΟ ΣΥΣΤΗΜΑ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9279;Β315905.117;ΈΛΕΓΧΟΣ ΑΝΤΟΧΗΣ ΜΥΚΟΒΑΚΤΗΡΙΔΙΩΝ ΣΤΑ ΠΡΩΤΕΥΟΝΤΑ ΑΝΤΙΦΥΜΑΤΙΚΑ ΦΑΡΜΑΚΑ (ΙΣΟΝΙΑΖΙΔΗ, ΡΙΦΑΜΠΙΚΙΝΗ) ΜΕ PCR ΚΑΙ ΤΑΥΤΟΠΟΙΗΣΗ ΠΡΟΪΟΝΤΟΣ ΜΕ ΥΒΡΙΔΙΣΜΟ Η ΑΛΛΗΛΟΥΧΟΠΟΙΗΣΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9280;Β315905.118;ΈΛΕΓΧΟΣ ΑΝΤΟΧΗΣ ΜΥΚΟΒΑΚΤΗΡΙΔΙΩΝ ΣΤΑ ΔΕΥΤΕΡΕΥΟΝΤΑ ΑΝΤΙΦΥΜΑΤΙΚΑ ΦΑΡΜΑΚΑ (ΚΙΝΟΛΟΝΕΣ, ΔΕΥΤΕΡΕΥΟΝΤΑ ΕΝΕΣΙΜΑ, ΚΛΠ.) ΜΕ PCR ΚΑΙ ΤΑΥΤΟΠΟΙΗΣΗ ΠΡΟΪΟΝΤΟΣ ΜΕ ΥΒΡΙΔΙΣΜΟ Η ΑΛΛΗΛΟΥΧΟΠΟΙΗΣΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9281;Β315905.119;ΑΝΑΛΥΣΗ ΓΕΝΕΤΙΚΗΣ ΣΥΣΤΑΣΗΣ ΠΟΛΥΜΟΡΦΙΚΩΝ ΤΟΠΩΝ (MIRU-VNTR) ΤΟΥ ΜΥΚΟΒΑΚΤΗΡΙΔΙΟΥ ΤΗΣ ΦΥΜΑΤΙΩΣΗΣ ΜΕ ΕΝΙΣΧΥΣΗ ΣΤΟΧΟΥ (PCR) ΚΑΙ ΗΛΕΚΤΡΟΦΟΡΗΤΙΚΟ ΔΙΑΧΩΡΙΣΜΟ  ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9282;Β315905.120;ΤΑΥΤΟΠΟΙΗΣΗ MYCOBACTERIUM TUBERCULOSIS ΜΕ ΜΕΘΟΔΟ ΑΝΟΣΟΧΡΩΜΑΤΟΓΡΑΦΙΑΣ ΑΠΌ ΜΙΚΡΟΣΚΟΠΙΚΑ ΘΕΤΙΚΕΣ ΥΓΡΕΣ ΚΑΛΛΙΕΡΓΕΙΕΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
9283;B315907;ΑΥΤΟΨΙΑ ΤΟΥ ΧΩΡΟΥ ΜΕΤΑΒΑΣΗ ΙΑΤΡΟΔΙΚΑΣΤΗ;ΠΡΑΞΕΙΣ ΙΑΤΡΟΔΙΚΑΣΤΙΚΗΣ – ΠΑΘΟΛΟΓΙΚΗΣ ΑΝΑΤΟΜΙΚΗΣ – ΚΥΤΤΑΡΟΛΟΓΙΑΣ
9284;B315917;ΝΕΚΡΟΨΙΑ-ΝΕΚΡΟΤΟΜΗ ΕΠΙ ΠΤΩΜΑΤΟΣ;ΠΡΑΞΕΙΣ ΙΑΤΡΟΔΙΚΑΣΤΙΚΗΣ – ΠΑΘΟΛΟΓΙΚΗΣ ΑΝΑΤΟΜΙΚΗΣ – ΚΥΤΤΑΡΟΛΟΓΙΑΣ
9285;B315921;ΕΚΤΑΦΗ ΚΑΙ ΝΕΚΡΟΨΙΑ-ΝΕΚΡΟΤΟΜΗ;ΠΡΑΞΕΙΣ ΙΑΤΡΟΔΙΚΑΣΤΙΚΗΣ – ΠΑΘΟΛΟΓΙΚΗΣ ΑΝΑΤΟΜΙΚΗΣ – ΚΥΤΤΑΡΟΛΟΓΙΑΣ
9286;B315931;ΚΛΙΝΙΚΗ ΕΞΕΤΑΣΗ ΣΤΟ ΓΡΑΦΕΙΟ ΤΟΥ ΙΑΤΡΟΔΙΚΑΣΤΗ ;ΠΡΑΞΕΙΣ ΙΑΤΡΟΔΙΚΑΣΤΙΚΗΣ – ΠΑΘΟΛΟΓΙΚΗΣ ΑΝΑΤΟΜΙΚΗΣ – ΚΥΤΤΑΡΟΛΟΓΙΑΣ
9287;B315935;ΚΛΙΝΙΚΗ ΕΞΕΤΑΣΗ ΜΕΤΑΒΑΣΗ ΣΕ ΝΟΣΟΚΟΜΕΙΟ Ή ΣΤΟ ΣΠΙΤΙ ΤΟΥ ΑΣΘΕΝΗ;ΠΡΑΞΕΙΣ ΙΑΤΡΟΔΙΚΑΣΤΙΚΗΣ – ΠΑΘΟΛΟΓΙΚΗΣ ΑΝΑΤΟΜΙΚΗΣ – ΚΥΤΤΑΡΟΛΟΓΙΑΣ
9288;B315939;ΝΕΚΡΟΨΙΑ - ΝΕΚΡΟΤΟΜΗ ΝΕΟΓΝΟΥ ΒΡΕΦΟΥΣ;ΠΡΑΞΕΙΣ ΙΑΤΡΟΔΙΚΑΣΤΙΚΗΣ – ΠΑΘΟΛΟΓΙΚΗΣ ΑΝΑΤΟΜΙΚΗΣ – ΚΥΤΤΑΡΟΛΟΓΙΑΣ
9289;B315947;ΚΛΙΝΙΚΗ ΕΞΕΤΑΣΗ ΝΕΟΓΝΟΥ ΒΡΕΦΟΥΣ ΣΤΟ ΓΡΑΦΕΙΟ ΤΟΥ ΙΑΤΡΟΔΙΚΑΣΤΗ;ΠΡΑΞΕΙΣ ΙΑΤΡΟΔΙΚΑΣΤΙΚΗΣ – ΠΑΘΟΛΟΓΙΚΗΣ ΑΝΑΤΟΜΙΚΗΣ – ΚΥΤΤΑΡΟΛΟΓΙΑΣ
9290;B315957;ΚΛΙΝΙΚΗ ΕΞΕΤΑΣΗ ΝΕΟΓΝΟΥ ΒΡΕΦΟΥΣ ΜΕΤΑΒΑΣΗ ΣΕ ΝΟΣΟΚΟΜΕΙΟ Ή ΣΤΟ ΣΠΙΤΙ ΤΟΥ ΝΕΟΓΝΟΥ ΒΡΕΦΟΥΣ;ΠΡΑΞΕΙΣ ΙΑΤΡΟΔΙΚΑΣΤΙΚΗΣ – ΠΑΘΟΛΟΓΙΚΗΣ ΑΝΑΤΟΜΙΚΗΣ – ΚΥΤΤΑΡΟΛΟΓΙΑΣ
9291;B315961;ΓΝΩΜΟΔΟΤΗΣΗ ΠΡΟΣ ΕΠΙΛΥΣΗ ΖΗΤΗΜΑΤΩΝ ΕΠΙ ΕΚΘΕΣΕΩΝ ΑΛΛΩΝ ΙΑΤΡΟΔΙΚΑΣΤΩΝ Η ΠΡΑΓΜΑΤΟΓΝΩΜΟΝΩΝ;ΠΡΑΞΕΙΣ ΙΑΤΡΟΔΙΚΑΣΤΙΚΗΣ – ΠΑΘΟΛΟΓΙΚΗΣ ΑΝΑΤΟΜΙΚΗΣ – ΚΥΤΤΑΡΟΛΟΓΙΑΣ
9292;B315963;ΠΑΡΑΣΤΑΣΗ ΣΤΟ ΔΙΚΑΣΤΗΡΙΟ ΤΟΥ ΠΡΑΓΜΑΤΟΓΝΩΜΟΝΑ ΚΛΗΤΕΥΟΜΕΝΟΥ Ως ΜΑΡΤΥΡΑ ;ΠΡΑΞΕΙΣ ΙΑΤΡΟΔΙΚΑΣΤΙΚΗΣ – ΠΑΘΟΛΟΓΙΚΗΣ ΑΝΑΤΟΜΙΚΗΣ – ΚΥΤΤΑΡΟΛΟΓΙΑΣ
9293;B315965;ΕΞΕΤΑΣΗ ΣΚΕΛΕΤΟΥ ΟΛΟΥ ΤΟΥ ΣΩΜΑΤΟΣ ΠΡΟΣ ΔΙΑΠΙΣΤΩΣΗ ΚΑΚΩΣΕΩΝ, ΑΙΤΙΑΣ ΘΑΝΑΤΟΥ ΚΛΠ;ΠΡΑΞΕΙΣ ΙΑΤΡΟΔΙΚΑΣΤΙΚΗΣ – ΠΑΘΟΛΟΓΙΚΗΣ ΑΝΑΤΟΜΙΚΗΣ – ΚΥΤΤΑΡΟΛΟΓΙΑΣ
9294;B315979;ΕΞΕΤΑΣΗ ΣΚΕΛΕΤΙΚΩΝ ΥΠΟΛΕΙΜΜΑΤΩΝ ΠΡΟΣ ΔΙΑΠΙΣΤΩΣΗ ΚΑΚΩΣΕΩΝ ΚΛΠ;ΠΡΑΞΕΙΣ ΙΑΤΡΟΔΙΚΑΣΤΙΚΗΣ – ΠΑΘΟΛΟΓΙΚΗΣ ΑΝΑΤΟΜΙΚΗΣ – ΚΥΤΤΑΡΟΛΟΓΙΑΣ
9295;B315981;ΚΛΙΝΙΚΗ ΕΞΕΤΑΣΗ ΓΙΑ ΔΙΑΠΙΣΤΩΣΗ ΕΓΚΛΗΜΑΤΩΝ ΠΟΥ ΑΦΟΡΟΥΝ ΤΗ ΓΕΝΕΤΗΣΙΑ ΛΕΙΤΟΥΡΓΙΑ ΣΤΟ ΓΡΑΦΕΙΟ ΤΟΥ ΙΑΤΡΟΔΙΚΑΣΤΗ;ΠΡΑΞΕΙΣ ΙΑΤΡΟΔΙΚΑΣΤΙΚΗΣ – ΠΑΘΟΛΟΓΙΚΗΣ ΑΝΑΤΟΜΙΚΗΣ – ΚΥΤΤΑΡΟΛΟΓΙΑΣ
9296;B315987;ΚΛΙΝΙΚΗ ΕΞΕΤΑΣΗ ΓΙΑ ΔΙΑΠΙΣΤΩΣΗ ΕΓΚΛΗΜΑΤΩΝ ΠΟΥ ΑΦΟΡΟΥΝ ΤΗ ΓΕΝΕΤΗΣΙΑ ΛΕΙΤΟΥΡΓΙΑ , ΜΕΤΑΒΑΣΗ ΣΕ ΝΟΣΟΚΟΜΕΙΟ Ή ΣΤΟ ΣΠΙΤΙ ΤΟΥ ΑΣΘΕΝΗ;ΠΡΑΞΕΙΣ ΙΑΤΡΟΔΙΚΑΣΤΙΚΗΣ – ΠΑΘΟΛΟΓΙΚΗΣ ΑΝΑΤΟΜΙΚΗΣ – ΚΥΤΤΑΡΟΛΟΓΙΑΣ
