5631;X697875;ΕΚΤΟΜΗ (ΕΚΤΕΤΑΜΕΝΗ ΑΦΑΙΡΕΣΗ ΟΓΚΟΥ) ΥΠΟΤΡΟΠΙΑΖΟΥΣΑΣ ΩΟΘΗΚΙΚΗΣ, ΣΑΛΠΙΓΓΙΚΗΣ, ΠΡΩΤΕΥΟΥΣΑΣ ΠΕΡΙΤΟΝΑΪΚΗΣ, ΜΗΤΡΙΚΗΣ ΚΑΚΟΗΘΕΙΑΣ (ΕΝΔΟ-ΚΟΙΛΙΑΚΟΙ, ΟΠΙΣΘΟΠΕΡΙΤΟΝΑΪΚΟΙ  ΟΓΚΟΙ), ΜΕ ΕΠΙΠΛΟΕΚΤΟΜΗ, ΕΦΟΣΟΝ ΕΚΤΕΛΕΙΤΑΙ, ΜΕ ΠΥΕΛΙΚΗ ΛΕΜΦΑΔΕΝΕΚΤΟΜΗ ΚΑΙ ΠΕΡΙΟΡΙΣΜΕΝΗ ΠΑΡΑ-ΑΟΡΤΙΚΗ ΛΕΜΦΑΔΕΝΕΚΤΟΜΗ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5632;X697879;ΛΑΠΑΡΟΤΟΜΙΑ, ΓΙΑ ΣΤΑΔΙΟΠΟΙΗΣΗ Ή ΕΠΑΝΑΣΤΑΔΙΟΠΟΙΗΣΗ ΩΟΘΗΚΙΚΗΣ, ΣΑΛΠΙΓΓΙΚΗΣ Ή ΠΡΩΤΕΥΟΥΣΑΣ ΠΕΡΙΤΟΝΑΪΚΗΣ ΚΑΚΟΗΘΕΙΑΣ (ΔΕΥΤΕΡΗ ΕΚΤΙΜΗΣΗ), ΜΕ Ή ΧΩΡΙΣ ΕΠΙΠΛΟΕΚΤΟΜΗ, ΠΕΡΙΤΟΝΑΪΚΗ ΕΚΠΛΥΣΗ, ΒΙΟΨΙΑ ΚΟΙΛΙΑΚΟΥ ΚΑΙ ΠΥΕΛΙΚΟΥ ΠΕΡΙΤΟΝΑΙΟΥ, ΔΙΑΦΡΑΓΜΑΤΙΚΗ ΕΚΤΙΜΗΣΗ ΜΕ ΠΥΕΛΙΚΗ ΚΑΙ ΠΕΡΙΟΡΙΣΜΕΝΗ ΠΑΡΑ-ΑΟΡΤΙΚΗ  ΛΕΜΦΑΔΕΝΕΚΤΟΜΗ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5633;X697899;ΠΑΡΑΚΕΝΤΗΣΗ ΩΟΘΥΛΑΚΙΩΝ ΓΙΑ ΣΥΛΛΟΓΗ ΩΟΚΥΤΤΑΡΩΝ, ΟΠΟΙΑΔΗΠΟΤΕ ΜΕΘΟΔΟΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5634;X697907;ΕΝΔΟΜΗΤΡΙΑ ΕΜΒΡΥΟΜΕΤΑΦΟΡΑ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5635;X697911;ΕΝΔΟΣΑΛΠΙΓΓΙΚΗ ΜΕΤΑΦΟΡΑ ΓΑΜΕΤΗ, ΖΥΓΩΤΟΥ, Ή ΕΜΒΡΥΟΥ, ΟΠΟΙΑΔΗΠΟΤΕ ΜΕΘΟΔΟΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5636;X697957;ΜΗ ΚΑΤΑΓΕΓΡΑΜΜΕΝΗ ΔΙΑΔΙΚΑΣΙΑ, ΓΥΝΑΙΚΕΙΟ ΑΝΑΠΑΡΑΓΩΓΙΚΟ ΣΥΣΤΗΜΑ (ΜΗ ΜΑΙΕΥΤΙΚΗ);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5637;X697959;ΑΜΝΙΟΠΑΡΑΚΕΝΤΗΣΗ. ΔΙΑΓΝΩΣΤΙΚΗ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5638;X697961;ΑΜΝΙΟΠΑΡΑΚΕΝΤΗΣΗ, ΘΕΡΑΠΕΥΤΙΚΗ ΜΕΙΩΣΗ ΑΜΝΙΑΚΟΥ ΥΓΡΟΥ (ΥΠΟ ΥΠΕΡΗΧΟΓΡΑΦΙΚΗ ΠΑΡΑΚΟΛΟΥΘΗΣΗ);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5639;X697983;ΠΑΡΑΚΕΝΤΗΣΗ ΟΜΦΑΛΙΟΥ ΛΩΡΟΥ (ΕΝΔΟΜΗΤΡΙΑ), ΟΠΟΙΑΔΗΠΟΤΕ ΜΕΘΟΔΟΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5640;X697989;ΛΗΨΗ ΧΟΡΙΑΚΗΣ ΛΑΧΝΗΣ, ΟΠΟΙΑΔΗΠΟΤΕ ΜΕΘΟΔΟΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5641;X697999;ΕΜΒΡΥΪΚΗ ΔΟΚΙΜΑΣΙΑ ΣΥΣΠΑΣΗΣ (STRESS TEST);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5642;X698009;ΕΜΒΡΥΪΚΗ NON STRESS ΔΟΚΙΜΑΣΙΑ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5643;X698019;ΛΗΨΗ ΕΜΒΡΥΪΚΟΥ ΑΙΜΑΤΟΣ ΑΠΌ ΤΟ ΤΡΙΧΩΤΟ ΤΗΣ ΚΕΦΑΛΗΣ ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5644;X698059;ΠΑΡΑΚΟΛΟΥΘΗΣΗ ΕΜΒΡΥΟΥ ΚΑΤΑ ΤΗΝ ΚΥΗΣΗ ΜΕΣΩ ΕΠΙΣΚΕΨΕΩΝ ΣΕ ΙΑΤΡΟ (Π.Χ. ΜΗ-ΕΠΙΒΛΕΠΩΝ ΙΑΤΡΟΣ) ΜΕ ΓΡΑΠΤΕΣ ΑΝΑΦΟΡΕΣ. ΕΠΙΒΛΕΨΗ ΚΑΙ ΕΡΜΗΝΕΙΑ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5645;X698061;ΠΑΡΑΚΟΛΟΥΘΗΣΗ ΕΜΒΡΥΟΥ ΚΑΤΑ ΤΗΝ ΚΥΗΣΗ ΜΕΣΩ ΕΠΙΣΚΕΨΕΩΝ ΣΕ ΙΑΤΡΟ (Π.Χ. ΜΗ-ΕΠΙΒΛΕΠΩΝ ΙΑΤΡΟΣ) ΜΕ ΓΡΑΠΤΕΣ ΑΝΑΦΟΡΕΣ. ΜΟΝΟ ΕΡΜΗΝΕΙΑ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5646;X698099;ΔΙΑΚΟΙΛΙΑΚΗ ΕΓΧΥΣΗ ΣΤΟΝ ΑΜΝΙΑΚΟ ΣΑΚΟ, ΣΥΜΠΕΡΙΛΑΜΒΑΝΟΜΕΝΗΣ ΚΑΘΟΔΗΓΗΣΗΣ ΥΠΕΡΗΧΩΝ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5647;X698103;ΑΠΟΦΡΑΞΗ ΟΜΦΑΛΙΟΥ ΛΩΡΟΥ ΕΜΒΡΥΟΥ, ΥΠΟ ΥΠΕΡΗΧΟΓΡΑΦΙΚΗ ΠΑΡΑΚΟΛΟΥΘΗΣΗ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5648;X698107;ΠΑΡΟΧΕΤΕΥΣΗ ΕΜΒΡΥΪΚΟΥ ΥΓΡΟΥ (Π.Χ., ΠΑΡΑΚΕΝΤΗΣΗ ΟΥΡΟΔΟΧΟΥ ΚΥΣΤΕΩΣ, ΘΩΡΑΚΟΚΕΝΤΗΣΗ, ΆΛΛΗ ΠΑΡΑΚΕΝΤΗΣΗ), ΥΠΟ ΥΠΕΡΗΧΟΓΡΑΦΙΚΗ ΠΑΡΑΚΟΛΟΥΘΗΣΗ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5649;X698111;ΤΟΠΟΘΕΤΗΣΗ SHUNT ΣΕ ΕΜΒΡΥΟ, ΥΠΟ ΥΠΕΡΗΧΟΓΡΑΦΙΚΗ ΠΑΡΑΚΟΛΟΥΘΗΣΗ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5650;X698159;ΥΣΤΕΡΕΚΤΟΜΗ, ΚΟΙΛΙΑΚΗ (Π.Χ., ΓΙΑ ΜΥΛΗ ΚΥΗΣΗ, ΑΜΒΛΩΣΗ);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5651;X698199;ΧΕΙΡΟΥΡΓΙΚΗ ΑΝΤΙΜΕΤΩΠΙΣΗ ΕΚΤΟΠΗΣ ΕΓΚΥΜΟΣΥΝΗΣ. ΣΑΛΠΙΓΓΙΚΗ Ή ΩΟΘΗΚΙΚΗ, ΑΠΑΙΤΕΙ ΣΑΛΠΙΓΓΕΚΤΟΜΗ ΚΑΙ Ή ΕΚΤΟΜΗ ΩΟΘΗΚΗΣ, ΚΟΙΛΙΑΚΗ Ή ΚΟΛΠΙΚΗ ΠΡΟΣΠΕΛΑΣΗ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5652;X698201;ΧΕΙΡΟΥΡΓΙΚΗ ΑΝΤΙΜΕΤΩΠΙΣΗ ΕΚΤΟΠΗΣ ΕΓΚΥΜΟΣΥΝΗΣ. ΣΑΛΠΙΓΓΙΚΗ Ή ΩΟΘΗΚΙΚΗ, ΧΩΡΙΣ ΕΚΤΟΜΗ ΩΟΘΗΚΗΣ ΚΑΙ/Ή ΣΑΛΠΙΓΚΕΚΤΟΜΗ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5653;X698219;ΧΕΙΡΟΥΡΓΙΚΗ ΑΝΤΙΜΕΤΩΠΙΣΗ ΕΚΤΟΠΗΣ ΕΓΚΥΜΟΣΥΝΗΣ. ΚΟΙΛΙΑΚΗ ΕΓΚΥΜΟΣΥΝΗ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5654;X698229;ΧΕΙΡΟΥΡΓΙΚΗ ΑΝΤΙΜΕΤΩΠΙΣΗ ΕΚΤΟΠΗΣ ΕΓΚΥΜΟΣΥΝΗΣ. ΜΗΤΡΙΚΗ ΕΓΚΥΜΟΣΥΝΗ, ΔΙΑΜΕΣΟΣ ΚΥΗΣΗ ΠΟΥ ΑΠΑΙΤΕΙ ΟΛΙΚΗ ΥΣΤΕΡΕΚΤΟΜΗ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5655;X698231;ΧΕΙΡΟΥΡΓΙΚΗ ΑΝΤΙΜΕΤΩΠΙΣΗ ΕΚΤΟΠΗΣ ΕΓΚΥΜΟΣΥΝΗΣ. ΜΗΤΡΙΚΗ ΕΓΚΥΜΟΣΥΝΗ, ΔΙΑΜΕΣΟΣ ΚΥΗΣΗ ΜΕ ΜΕΡΙΚΗ ΕΚΤΟΜΗ ΤΗΣ ΜΗΤΡΑΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5656;X698239;ΧΕΙΡΟΥΡΓΙΚΗ ΑΝΤΙΜΕΤΩΠΙΣΗ ΕΚΤΟΠΗΣ ΕΓΚΥΜΟΣΥΝΗΣ. ΤΡΑΧΗΛΙΚΗ, ΜΕ ΕΚΚΕΝΩΣΗ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5657;X698259;ΛΑΠΑΡΟΣΚΟΠΙΚΗ ΘΕΡΑΠΕΙΑ ΕΚΤΟΠΗΣ ΕΓΚΥΜΟΣΥΝΗΣ. ΧΩΡΙΣ ΣΑΛΠΙΓΓΕΚΤΟΜΗ ΚΑΙ/Ή ΕΚΤΟΜΗ ΩΟΘΗΚΗΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5658;X698261;ΛΑΠΑΡΟΣΚΟΠΙΚΗ ΘΕΡΑΠΕΙΑ ΕΚΤΟΠΗΣ ΕΓΚΥΜΟΣΥΝΗΣ. ΜΕ ΣΑΛΠΙΓΓΕΚΤΟΜΗ ΚΑΙ/Ή  ΩΟΘΗΚΕΚΤΟΜΗ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5659;X698279;ΑΠΟΞΕΣΗ ΣΤΗ ΛΟΧΕΙΑ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5660;X698359;ΕΙΣΑΓΩΓΗ ΤΡΑΧΗΛΙΚΟΥ ΔΙΑΣΤΟΛΕΑ (Π.Χ., ΛΑΜΙΝΑΡΙΑ, ΠΡΟΣΤΑΓΛΑΔΙΝΗ) (ΞΕΧΩΡΙΣΤΗ ΔΙΑΔΙΚΑΣΙΑ);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5661;X698559;ΠΕΡΙΝΕΟΤΟΜΗ Ή ΚΟΛΠΙΚΗ ΑΠΟΚΑΤΑΣΤΑΣΗ, ΑΠΟ ΑΛΛΟΝ ΠΛΗΝ ΤΟΥ ΘΕΡΑΠΟΝΤΟΣ ΙΑΤΡΟΥ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5662;X698599;ΠΕΡΙΔΕΣΗ ΤΡΑΧΗΛΟΥ, ΚΑΤΑ ΤΗΝ ΔΙΑΡΚΕΙΑ ΕΓΚΥΜΟΣΥΝΗΣ, ΚΟΛΠΙΚΗ.;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5663;X698609;ΠΕΡΙΔΕΣΗ ΤΡΑΧΗΛΟΥ, ΚΑΤΑ ΤΗΝ ΔΙΑΡΚΕΙΑ ΕΓΚΥΜΟΣΥΝΗΣ, ΚΟΙΛΙΑΚΗ.;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5664;X698659;ΣΥΡΡΑΦΗ ΡΗΞΗΣ ΜΗΤΡΑΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5665;X698759;ΓΥΝΑΙΚΟΛΟΓΙΚΗ ΦΡΟΝΤΙΔΑ ΡΟΥΤΙΝΑΣ ΠΟΥ ΠΕΡΙΛΑΜΒΑΝΕΙ ΠΡΟΓΕΝΝΗΤΙΚΗ ΦΡΟΝΤΙΔΑ, ΚΟΛΠΙΚΗ ΓΕΝΝΑ (ΜΕ Ή ΧΩΡΙΣ ΠΕΡΙΝΕΟΤΟΜΗ ΚΑΙ ΕΜΒΡΥΟΥΛΚΙΑ) ΚΑΙ ΕΠΙΛΟΧΕΙΑ ΦΡΟΝΤΙΔΑ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5666;X698777;ΜΟΝΟ ΚΟΛΠΙΚΗ ΓΕΝΝΑ (ΜΕ Ή ΧΩΡΙΣ ΠΕΡΙΝΕΟΤΟΜΗ ΚΑΙ/Ή ΕΜΒΡΥΟΥΛΚΙΑ).;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5667;X698779;ΜΟΝΟ ΚΟΛΠΙΚΗ ΓΕΝΝΑ (ΜΕ Ή ΧΩΡΙΣ ΠΕΡΙΝΕΟΤΟΜΗ ΚΑΙ/Ή ΕΜΒΡΥΟΥΛΚΙΑ). ΣΥΜΠΕΡΙΛΑΜΒΑΝΟΜΕΝΗΣ ΕΠΙΛΟΧΕΙΑΣ ΦΡΟΝΤΙΔΑΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5668;X698783;ΕΞΩΤΕΡΙΚΗ ΜΕΤΑΣΧΗΜΑΤΙΣΜΟΣ, ΜΕ Ή ΧΩΡΙΣ ΤΟΚΟΛΥΣΗ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5669;X698787;ΕΞΑΓΩΓΗ ΠΛΑΚΟΥΝΤΑ-ΥΣΤΕΡΟΤΟΚΙΑ (ΞΕΧΩΡΙΣΤΗ ΔΙΑΔΙΚΑΣΙΑ);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5670;X698809;ΠΡΟΓΕΝΝΗΤΙΚΗ ΦΡΟΝΤΙΔΑ ΜΟΝΟ. 4-6 ΕΠΙΣΚΕΨΕΙΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5671;X698811;ΠΡΟΓΕΝΝΗΤΙΚΗ ΦΡΟΝΤΙΔΑ ΜΟΝΟ. 7 Ή ΠΕΡΙΣΣΟΤΕΡΕΣ ΕΠΙΣΚΕΨΕΙΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5672;X698819;ΜΕΤΑΓΕΝΝΗΤΙΚΗ ΦΡΟΝΤΙΔΑ ΜΟΝΟ (ΞΕΧΩΡΙΣΤΗ ΔΙΑΔΙΚΑΣΙΑ);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5673;X698979;ΓΥΝΑΙΚΟΛΟΓΙΚΗ ΦΡΟΝΤΙΔΑ ΡΟΥΤΙΝΑΣ ΠΟΥ ΠΕΡΙΛΑΜΒΑΝΕΙ ΠΡΟΓΕΝΝΗΤΙΚΗ ΦΡΟΝΤΙΔΑ, ΚΑΙΣΑΡΙΚΗ ΓΕΝΝΑ ΚΑΙ ΜΕΤΑΓΕΝΝΗΤΙΚΗ ΦΡΟΝΤΙΔΑ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5674;X698987;ΜΟΝΟ ΚΑΙΣΑΡΙΚΗ ΓΕΝΝΑ.;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5675;X698989;ΜΟΝΟ ΚΑΙΣΑΡΙΚΗ ΓΕΝΝΑ. ΠΕΡΙΛΑΜΒΑΝΕΙ ΜΕΤΑΓΕΝΝΗΤΙΚΗ ΦΡΟΝΤΙΔΑ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5676;X699009;ΜΕΡΙΚΗ Ή ΟΛΙΚΗ ΥΣΤΕΡΕΚΤΟΜΗ ΜΕΤΑ ΑΠΟ ΚΑΙΣΑΡΙΚΗ ΓΕΝΝΑ (ΚΑΤΑΧΩΡΗΣΤΕ ΞΕΧΩΡΙΣΤΑ ΕΠΙΠΛΕΟΝ ΤΟΥ ΚΩΔΙΚΟΥ ΤΗΣ ΑΡΧΙΚΗΣ ΔΙΑΔΙΚΑΣΙΑΣ);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5677;X699179;ΓΥΝΑΙΚΟΛΟΓΙΚΗ ΦΡΟΝΤΙΔΑ ΡΟΥΤΙΝΑΣ ΠΟΥ ΠΕΡΙΛΑΜΒΑΝΕΙ ΠΡΟΓΕΝΝΗΤΙΚΗ ΦΡΟΝΤΙΔΑ, ΚΟΛΠΙΚΗ ΓΕΝΝΑ (ΜΕ Ή ΧΩΡΙΣ ΠΕΡΙΝΕΟΤΟΜΗ ΚΑΙ ΕΜΒΡΥΟΥΛΚΙΑ ) ΚΑΙ ΜΕΤΑΓΕΝΝΗΤΙΚΗ ΦΡΟΝΤΙΔΑ ΜΕΤΑ ΑΠΟ ΠΡΟΗΓΗΘΕΙΣΑ ΚΑΙΣΑΡΙΚΗ ΤΟΜΗ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5678;X699183;ΜΟΝΟ ΚΟΛΠΙΚΗ ΓΕΝΝΑ, ΜΕΤΑ ΑΠΟ ΠΡΟΗΓΗΘΕΙΣΑ ΚΑΙΣΑΡΙΚΗ ΤΟΜΗ (ΜΕ Ή ΧΩΡΙΣ ΠΕΡΙΝΕΟΤΟΜΗ ΚΑΙ/Ή ΕΜΒΡΥΟΥΛΚΙΑ ).;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5679;X699187;ΜΟΝΟ ΚΟΛΠΙΚΗ ΓΕΝΝΑ, ΜΕΤΑ ΑΠΟ ΠΡΟΗΓΗΘΕΙΣΑ ΚΑΙΣΑΡΙΚΗ ΤΟΜΗ (ΜΕ Ή ΧΩΡΙΣ ΠΕΡΙΝΕΟΤΟΜΗ ΚΑΙ/Ή ΕΜΒΡΥΟΥΛΚΙΑ). ΣΥΜΠΕΡΙΛΑΜΒΑΝΟΜΕΝΗΣ ΜΕΤΑΓΕΝΝΗΤΙΚΗΣ ΦΡΟΝΤΙΔΑΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
5680;X699195;ΓΥΝΑΙΚΟΛΟΓΙΚΗ ΦΡΟΝΤΙΔΑ ΡΟΥΤΙΝΑΣ ΠΟΥ ΠΕΡΙΛΑΜΒΑΝΕΙ ΠΡΟΓΕΝΝΗΤΙΚΗ ΦΡΟΝΤΙΔΑ, ΚΑΙΣΑΡΙΚΗ ΓΕΝΝΑ ΚΑΙ ΜΕΤΑΓΕΝΝΗΤΙΚΗ ΦΡΟΝΤΙΔΑ, ΜΕΤΑ ΑΠΟ ΠΡΟΣΠΑΘΕΙΑ ΚΟΛΠΙΚΗΣ ΓΕΝΝΑΣ, ΜΕΤΑ ΑΠΟ ΠΡΟΗΓΗΘΕΙΣΑ ΚΑΙΣΑΡΙΚΗ ΤΟΜΗ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
